01.01.2019 11:46:35;КДП;выкл. сеть
01.01.2019 11:46:36;КДП;Пользовательский 1
01.01.2019 11:46:35;КДП;выкл. контактор сети
01.01.2019 11:46:51;КДП;вкл. генератор
01.01.2019 11:46:54;КДП;Пользовательский 2
01.01.2019 11:46:55;КДП;вкл. контактор генератора
01.01.2019 11:50:20;КРМ 037;Команда "Сброс"
01.01.2019 11:50:24;КРМ 037;вкл. тест режим
01.01.2019 11:50:24;КРМ 037;вкл. контактор генератора
01.01.2019 11:50:24;КРМ 037;вкл. генератор
01.01.2019 11:50:24;КРМ 037;вкл. стоп
01.01.2019 11:50:24;КРМ 037;вкл. ручной режим
01.01.2019 11:50:29;КРМ 037;выкл. контактор генератора
01.01.2019 11:50:29;КРМ 037;выкл. генератор
01.01.2019 11:50:29;КРМ 037;выкл. тест режим
01.01.2019 11:50:29;КРМ 037;выкл. ручной режим
01.01.2019 11:50:29;КРМ 037;выкл. стоп
01.01.2019 12:15:12;КДП;вкл. сеть
01.01.2019 12:16:11;КДП;выкл. контактор генератора
01.01.2019 12:16:15;КДП;вкл. контактор сети
01.01.2019 12:17:14;КДП;выкл. генератор
02.01.2019 13:07:27;ПРЦ;выкл. сеть
02.01.2019 13:07:28;ПРЦ;вкл. автоматический режим
02.01.2019 13:07:28;ПРЦ;вкл. генератор
02.01.2019 13:07:32;ПРЦ;выкл. генератор
02.01.2019 13:07:32;ПРЦ;вкл. сеть
02.01.2019 13:07:32;ПРЦ;выкл. автоматический режим
03.01.2019 9:12:51;КДП;вкл. сеть
03.01.2019 9:12:51;КДП;вкл. контактор сети
03.01.2019 9:12:51;ОРЛ-Т;Связь с контроллером отсутсвует
03.01.2019 9:12:51;КРМ 037;вкл. сеть
03.01.2019 9:12:51;КРМ 037;вкл. контактор сети
03.01.2019 9:12:51;КРМ 037;вкл. автоматический режим
03.01.2019 9:12:51;ПРЦ;вкл. сеть
03.01.2019 9:12:51;ПРЦ;вкл. контактор сети
03.01.2019 9:12:51;ПРЦ;вкл. ручной режим
03.01.2019 9:12:51;ОРЛ-А;вкл. сеть
03.01.2019 9:12:51;ОРЛ-А;вкл. контактор сети
03.01.2019 9:12:51;КДП;вкл. автоматический режим
03.01.2019 9:12:51;ОРЛ-А;вкл. автоматический режим
03.01.2019 9:13:09;КРМ 037;Команда "Сброс"
03.01.2019 9:13:11;КРМ 037;вкл. контактор генератора
03.01.2019 9:13:11;КРМ 037;вкл. тест режим
03.01.2019 9:13:11;КРМ 037;вкл. ручной режим
03.01.2019 9:13:11;КРМ 037;вкл. стоп
03.01.2019 9:13:11;КРМ 037;вкл. генератор
03.01.2019 9:13:16;КРМ 037;выкл. ручной режим
03.01.2019 9:13:16;КРМ 037;выкл. стоп
03.01.2019 9:13:16;КРМ 037;выкл. генератор
03.01.2019 9:13:16;КРМ 037;выкл. контактор генератора
03.01.2019 9:13:16;КРМ 037;выкл. тест режим
03.01.2019 10:05:17;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 10:05:59;ОРЛ-А;Команда "Сброс"
03.01.2019 11:32:45;ОРЛ-А;выкл. контактор сети
03.01.2019 11:32:45;ОРЛ-А;вкл. контактор генератора
03.01.2019 11:32:45;ОРЛ-А;вкл. генератор
03.01.2019 11:32:45;ОРЛ-А;вкл. ручной режим
03.01.2019 11:32:45;ОРЛ-А;выкл. автоматический режим
03.01.2019 11:32:48;ОРЛ-А;Пользовательский 2
03.01.2019 11:32:53;ОРЛ-А;Команда "Сброс"
03.01.2019 11:32:53;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 11:44:05;ОРЛ-А;Пользовательский 1
03.01.2019 11:44:06;ОРЛ-А;выкл. сеть
03.01.2019 11:44:12;ОРЛ-А;Команда "Сброс"
03.01.2019 11:44:24;ОРЛ-А;вкл. сеть
03.01.2019 11:45:09;ОРЛ-А;выкл. ручной режим
03.01.2019 11:45:09;ОРЛ-А;вкл. стоп
03.01.2019 11:45:09;ОРЛ-А;выкл. контактор генератора
03.01.2019 11:45:09;ОРЛ-А;вкл. контактор сети
03.01.2019 11:45:31;ОРЛ-А;вкл. автоматический режим
03.01.2019 11:45:31;ОРЛ-А;выкл. стоп
03.01.2019 11:47:09;ОРЛ-А;выкл. генератор
03.01.2019 11:47:37;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 11:47:40;ОРЛ-А;Команда "Сброс"
03.01.2019 11:48:02;ОРЛ-А;Команда "Сброс"
03.01.2019 11:59:01;ОРЛ-А;выкл. сеть
03.01.2019 11:59:01;ОРЛ-А;вкл. контактор генератора
03.01.2019 11:59:01;ОРЛ-А;вкл. генератор
03.01.2019 11:59:01;ОРЛ-А;выкл. контактор сети
03.01.2019 11:59:04;ОРЛ-А;Пользовательский 2
03.01.2019 11:59:04;ОРЛ-А;Пользовательский 1
03.01.2019 11:59:08;ОРЛ-А;Команда "Сброс"
03.01.2019 11:59:09;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:00:16;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:00:20;ОРЛ-А;Команда "Сброс"
03.01.2019 12:03:18;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:03:18;ОРЛ-А;вкл. ручной режим
03.01.2019 12:03:18;ОРЛ-А;выкл. генератор
03.01.2019 12:03:18;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:03:26;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:03:55;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:03:55;ОРЛ-А;выкл. ручной режим
03.01.2019 12:04:05;ОРЛ-А;вкл. генератор
03.01.2019 12:04:08;ОРЛ-А;Пользовательский 2
03.01.2019 12:04:10;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:04:15;ОРЛ-А;Команда "Сброс"
03.01.2019 12:04:19;ОРЛ-А;вкл. тест режим
03.01.2019 12:04:19;ОРЛ-А;вкл. ручной режим
03.01.2019 12:04:19;ОРЛ-А;вкл. стоп
03.01.2019 12:04:19;ОРЛ-А;вкл. контактор сети
03.01.2019 12:04:19;ОРЛ-А;вкл. сеть
03.01.2019 12:04:24;ОРЛ-А;выкл. ручной режим
03.01.2019 12:04:24;ОРЛ-А;выкл. тест режим
03.01.2019 12:04:24;ОРЛ-А;выкл. стоп
03.01.2019 12:04:24;ОРЛ-А;выкл. контактор сети
03.01.2019 12:04:24;ОРЛ-А;выкл. сеть
03.01.2019 12:05:34;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:05:36;ОРЛ-А;Команда "Сброс"
03.01.2019 12:05:40;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:05:56;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:05:58;ОРЛ-А;Команда "Сброс"
03.01.2019 12:06:02;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:06:18;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:06:20;КРМ 037;Команда "Сброс"
03.01.2019 12:06:30;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:07:05;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:07:05;ОРЛ-А;вкл. стоп
03.01.2019 12:07:05;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:07:51;ОРЛ-А;выкл. генератор
03.01.2019 12:07:57;ОРЛ-А;вкл. ручной режим
03.01.2019 12:07:57;ОРЛ-А;выкл. стоп
03.01.2019 12:11:00;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:11:00;ОРЛ-А;выкл. ручной режим
03.01.2019 12:11:14;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:11:14;ОРЛ-А;вкл. стоп
03.01.2019 12:12:43;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:12:43;ОРЛ-А;выкл. стоп
03.01.2019 12:12:54;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:12:54;ОРЛ-А;вкл. стоп
03.01.2019 12:13:07;ОРЛ-А;выкл. стоп
03.01.2019 12:13:07;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:13:45;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:13:45;ОРЛ-А;вкл. генератор
03.01.2019 12:13:48;ОРЛ-А;Пользовательский 2
03.01.2019 12:13:51;ОРЛ-А;Команда "Сброс"
03.01.2019 12:13:55;ОРЛ-А;вкл. тест режим
03.01.2019 12:13:55;ОРЛ-А;вкл. сеть
03.01.2019 12:13:55;ОРЛ-А;вкл. контактор сети
03.01.2019 12:13:55;ОРЛ-А;вкл. стоп
03.01.2019 12:13:55;ОРЛ-А;вкл. ручной режим
03.01.2019 12:14:00;ОРЛ-А;выкл. тест режим
03.01.2019 12:14:00;ОРЛ-А;выкл. ручной режим
03.01.2019 12:14:00;ОРЛ-А;выкл. стоп
03.01.2019 12:14:00;ОРЛ-А;выкл. сеть
03.01.2019 12:14:00;ОРЛ-А;выкл. контактор сети
03.01.2019 12:15:39;ОРЛ-А;вкл. ручной режим
03.01.2019 12:15:39;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:15:44;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:15:44;ОРЛ-А;вкл. стоп
03.01.2019 12:15:44;ОРЛ-А;выкл. ручной режим
03.01.2019 12:15:48;ОРЛ-А;выкл. генератор
03.01.2019 12:22:53;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:22:58;ОРЛ-А;Команда "Сброс"
03.01.2019 12:23:19;ОРЛ-А;вкл. сеть
03.01.2019 12:23:19;ОРЛ-А;вкл. контактор сети
03.01.2019 12:23:28;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:28:04;ОРЛ-А;выкл. стоп
03.01.2019 12:28:04;ОРЛ-А;вкл. ручной режим
03.01.2019 12:38:13;ОРЛ-А;выкл. ручной режим
03.01.2019 12:38:13;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:47:27;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:47:31;ОРЛ-А;Команда "Сброс"
03.01.2019 12:53:01;ОРЛ-А;выкл. сеть
03.01.2019 12:53:01;ОРЛ-А;выкл. контактор сети
03.01.2019 12:53:01;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:53:01;ОРЛ-А;вкл. генератор
03.01.2019 12:53:04;ОРЛ-А;Пользовательский 2
03.01.2019 12:53:04;ОРЛ-А;Пользовательский 1
03.01.2019 12:53:06;ОРЛ-А;Команда "Сброс"
03.01.2019 12:53:09;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:53:10;ОРЛ-А;вкл. сеть
03.01.2019 12:53:10;ОРЛ-А;вкл. контактор сети
03.01.2019 12:53:10;ОРЛ-А;вкл. стоп
03.01.2019 12:53:10;ОРЛ-А;вкл. ручной режим
03.01.2019 12:53:10;ОРЛ-А;вкл. тест режим
03.01.2019 12:53:15;ОРЛ-А;выкл. сеть
03.01.2019 12:53:15;ОРЛ-А;выкл. контактор сети
03.01.2019 12:53:15;ОРЛ-А;выкл. стоп
03.01.2019 12:53:15;ОРЛ-А;выкл. ручной режим
03.01.2019 12:53:15;ОРЛ-А;выкл. тест режим
03.01.2019 12:53:39;ОРЛ-А;выкл. генератор
03.01.2019 12:53:39;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:53:39;ОРЛ-А;вкл. стоп
03.01.2019 12:53:39;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:54:11;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:54:15;ОРЛ-А;Команда "Сброс"
03.01.2019 12:55:00;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:55:00;ОРЛ-А;вкл. генератор
03.01.2019 12:55:00;ОРЛ-А;выкл. стоп
03.01.2019 12:55:00;ОРЛ-А;вкл. ручной режим
03.01.2019 12:55:04;ОРЛ-А;Пользовательский 2
03.01.2019 12:55:08;ОРЛ-А;Команда "Сброс"
03.01.2019 12:55:08;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:55:23;ОРЛ-А;выкл. ручной режим
03.01.2019 12:55:23;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:55:37;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:55:37;ОРЛ-А;вкл. ручной режим
03.01.2019 12:55:47;ОРЛ-А;вкл. стоп
03.01.2019 12:55:47;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:55:47;ОРЛ-А;выкл. ручной режим
03.01.2019 12:55:47;ОРЛ-А;выкл. генератор
03.01.2019 12:56:15;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 12:56:19;ОРЛ-А;Команда "Сброс"
03.01.2019 12:58:34;ОРЛ-А;вкл. контактор сети
03.01.2019 12:58:34;ОРЛ-А;выкл. стоп
03.01.2019 12:58:34;ОРЛ-А;вкл. сеть
03.01.2019 12:58:34;ОРЛ-А;вкл. ручной режим
03.01.2019 12:58:39;ОРЛ-А;Команда "Сброс"
03.01.2019 12:58:43;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 12:58:44;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:58:44;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:58:44;ОРЛ-А;вкл. генератор
03.01.2019 12:58:44;ОРЛ-А;вкл. тест режим
03.01.2019 12:58:44;ОРЛ-А;вкл. стоп
03.01.2019 12:58:49;ОРЛ-А;выкл. тест режим
03.01.2019 12:58:49;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:58:49;ОРЛ-А;выкл. генератор
03.01.2019 12:58:49;ОРЛ-А;выкл. стоп
03.01.2019 12:58:49;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:58:53;ОРЛ-А;Команда "Сброс"
03.01.2019 12:58:58;ОРЛ-А;вкл. автоматический режим
03.01.2019 12:58:58;ОРЛ-А;вкл. контактор генератора
03.01.2019 12:58:58;ОРЛ-А;вкл. генератор
03.01.2019 12:58:58;ОРЛ-А;вкл. тест режим
03.01.2019 12:58:58;ОРЛ-А;вкл. стоп
03.01.2019 12:59:02;ОРЛ-А;выкл. тест режим
03.01.2019 12:59:02;ОРЛ-А;выкл. контактор генератора
03.01.2019 12:59:02;ОРЛ-А;выкл. стоп
03.01.2019 12:59:02;ОРЛ-А;выкл. автоматический режим
03.01.2019 12:59:02;ОРЛ-А;выкл. генератор
03.01.2019 13:15:25;ОРЛ-А;вкл. стоп
03.01.2019 13:15:25;ОРЛ-А;выкл. ручной режим
03.01.2019 13:36:22;ОРЛ-А;выкл. стоп
03.01.2019 13:36:22;ОРЛ-А;вкл. ручной режим
03.01.2019 13:36:36;ОРЛ-А;выкл. ручной режим
03.01.2019 13:36:36;ОРЛ-А;вкл. автоматический режим
03.01.2019 14:09:17;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 14:09:21;ОРЛ-А;Команда "Сброс"
03.01.2019 14:19:08;ОРЛ-А;выкл. контактор сети
03.01.2019 14:19:08;ОРЛ-А;вкл. генератор
03.01.2019 14:19:08;ОРЛ-А;вкл. контактор генератора
03.01.2019 14:19:11;ОРЛ-А;Пользовательский 2
03.01.2019 14:19:15;ОРЛ-А;Команда "Сброс"
03.01.2019 14:19:16;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 14:19:31;ОРЛ-А;выкл. контактор генератора
03.01.2019 14:19:36;ОРЛ-А;вкл. контактор сети
03.01.2019 14:20:23;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 14:20:27;ОРЛ-А;Команда "Сброс"
03.01.2019 14:20:32;ОРЛ-А;вкл. контактор генератора
03.01.2019 14:20:32;ОРЛ-А;выкл. контактор сети
03.01.2019 14:20:36;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 14:20:37;ОРЛ-А;выкл. контактор генератора
03.01.2019 14:20:41;ОРЛ-А;Команда "Сброс"
03.01.2019 14:20:59;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 14:21:02;ОРЛ-А;Команда "Сброс"
03.01.2019 14:21:09;ОРЛ-А;вкл. контактор генератора
03.01.2019 14:21:13;ОРЛ-А;выкл. контактор генератора
03.01.2019 14:21:17;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 14:21:18;ОРЛ-А;вкл. контактор сети
03.01.2019 14:21:18;ОРЛ-А;Команда "Сброс"
03.01.2019 14:21:23;ОРЛ-А;вкл. контактор генератора
03.01.2019 14:21:23;ОРЛ-А;вкл. стоп
03.01.2019 14:21:23;ОРЛ-А;вкл. ручной режим
03.01.2019 14:21:23;ОРЛ-А;вкл. тест режим
03.01.2019 14:21:27;ОРЛ-А;выкл. тест режим
03.01.2019 14:21:27;ОРЛ-А;выкл. контактор генератора
03.01.2019 14:21:27;ОРЛ-А;выкл. ручной режим
03.01.2019 14:21:27;ОРЛ-А;выкл. стоп
03.01.2019 14:23:15;ОРЛ-А;выкл. генератор
03.01.2019 14:54:40;ОРЛ-А;выкл. автоматический режим
03.01.2019 14:54:40;ОРЛ-А;вкл. стоп
03.01.2019 14:55:18;ОРЛ-А;вкл. автоматический режим
03.01.2019 14:55:18;ОРЛ-А;выкл. стоп
03.01.2019 15:01:41;ОРЛ-А;вкл. ручной режим
03.01.2019 15:01:41;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:01:54;ОРЛ-А;Пользовательский 2
03.01.2019 15:01:55;ОРЛ-А;вкл. генератор
03.01.2019 15:04:25;ОРЛ-А;выкл. генератор
03.01.2019 15:04:25;ОРЛ-А;вкл. стоп
03.01.2019 15:04:25;ОРЛ-А;выкл. ручной режим
03.01.2019 15:04:32;ОРЛ-А;Команда "Сброс"
03.01.2019 15:04:37;ОРЛ-А;вкл. ручной режим
03.01.2019 15:04:37;ОРЛ-А;вкл. генератор
03.01.2019 15:04:37;ОРЛ-А;вкл. тест режим
03.01.2019 15:04:37;ОРЛ-А;вкл. автоматический режим
03.01.2019 15:04:37;ОРЛ-А;вкл. контактор генератора
03.01.2019 15:04:42;ОРЛ-А;выкл. контактор генератора
03.01.2019 15:04:42;ОРЛ-А;выкл. генератор
03.01.2019 15:04:42;ОРЛ-А;выкл. ручной режим
03.01.2019 15:04:42;ОРЛ-А;выкл. тест режим
03.01.2019 15:04:42;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:04:46;ОРЛ-А;выкл. стоп
03.01.2019 15:04:46;ОРЛ-А;вкл. ручной режим
03.01.2019 15:09:12;ОРЛ-А;Пользовательский 2
03.01.2019 15:09:14;ОРЛ-А;вкл. генератор
03.01.2019 15:09:16;ОРЛ-А;Команда "Сброс"
03.01.2019 15:09:18;ОРЛ-А;вкл. стоп
03.01.2019 15:09:18;ОРЛ-А;вкл. автоматический режим
03.01.2019 15:09:18;ОРЛ-А;вкл. тест режим
03.01.2019 15:09:18;ОРЛ-А;вкл. контактор генератора
03.01.2019 15:09:23;ОРЛ-А;выкл. тест режим
03.01.2019 15:09:23;ОРЛ-А;выкл. контактор генератора
03.01.2019 15:09:23;ОРЛ-А;выкл. стоп
03.01.2019 15:09:23;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:10:35;ОРЛ-А;вкл. стоп
03.01.2019 15:10:35;ОРЛ-А;выкл. ручной режим
03.01.2019 15:10:35;ОРЛ-А;выкл. генератор
03.01.2019 15:10:51;ОРЛ-А;выкл. стоп
03.01.2019 15:10:51;ОРЛ-А;вкл. ручной режим
03.01.2019 15:34:28;ОРЛ-А;Пользовательский 2
03.01.2019 15:34:29;ОРЛ-А;вкл. генератор
03.01.2019 15:34:33;ОРЛ-А;Команда "Сброс"
03.01.2019 15:34:39;ОРЛ-А;вкл. контактор генератора
03.01.2019 15:34:39;ОРЛ-А;вкл. стоп
03.01.2019 15:34:39;ОРЛ-А;вкл. автоматический режим
03.01.2019 15:34:39;ОРЛ-А;вкл. тест режим
03.01.2019 15:34:43;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:34:43;ОРЛ-А;выкл. стоп
03.01.2019 15:34:43;ОРЛ-А;выкл. контактор генератора
03.01.2019 15:34:43;ОРЛ-А;выкл. тест режим
03.01.2019 15:39:14;ОРЛ-А;выкл. ручной режим
03.01.2019 15:39:14;ОРЛ-А;выкл. генератор
03.01.2019 15:39:14;ОРЛ-А;вкл. стоп
03.01.2019 15:39:49;ОРЛ-А;вкл. ручной режим
03.01.2019 15:39:49;ОРЛ-А;выкл. стоп
03.01.2019 15:48:33;ОРЛ-А;Пользовательский 2
03.01.2019 15:48:34;ОРЛ-А;вкл. генератор
03.01.2019 15:48:37;ОРЛ-А;Команда "Сброс"
03.01.2019 15:51:08;ОРЛ-А;Команда "Сброс"
03.01.2019 15:51:12;ОРЛ-А;вкл. тест режим
03.01.2019 15:51:12;ОРЛ-А;вкл. контактор генератора
03.01.2019 15:51:12;ОРЛ-А;вкл. стоп
03.01.2019 15:51:12;ОРЛ-А;вкл. автоматический режим
03.01.2019 15:51:17;ОРЛ-А;выкл. контактор генератора
03.01.2019 15:51:17;ОРЛ-А;выкл. стоп
03.01.2019 15:51:17;ОРЛ-А;выкл. тест режим
03.01.2019 15:51:17;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:51:22;ОРЛ-А;Команда "Сброс"
03.01.2019 15:51:26;ОРЛ-А;вкл. стоп
03.01.2019 15:51:26;ОРЛ-А;вкл. тест режим
03.01.2019 15:51:26;ОРЛ-А;вкл. контактор генератора
03.01.2019 15:51:26;ОРЛ-А;вкл. автоматический режим
03.01.2019 15:51:30;ОРЛ-А;выкл. контактор генератора
03.01.2019 15:51:30;ОРЛ-А;выкл. автоматический режим
03.01.2019 15:51:30;ОРЛ-А;выкл. стоп
03.01.2019 15:51:30;ОРЛ-А;выкл. тест режим
03.01.2019 16:01:35;ОРЛ-А;выкл. генератор
03.01.2019 16:01:35;ОРЛ-А;вкл. стоп
03.01.2019 16:01:35;ОРЛ-А;выкл. ручной режим
03.01.2019 16:01:40;ОРЛ-А;выкл. стоп
03.01.2019 16:01:40;ОРЛ-А;вкл. ручной режим
03.01.2019 16:28:01;ОРЛ-А;выкл. контактор сети
03.01.2019 16:28:01;ОРЛ-А;выкл. сеть
03.01.2019 16:28:01;ОРЛ-А;вкл. стоп
03.01.2019 16:28:06;ОРЛ-А;выкл. стоп
03.01.2019 16:28:06;ОРЛ-А;Команда "Сброс"
03.01.2019 16:28:06;ОРЛ-А;вкл. сеть
03.01.2019 16:28:06;ОРЛ-А;вкл. контактор сети
03.01.2019 16:28:11;ОРЛ-А;вкл. автоматический режим
03.01.2019 16:28:11;ОРЛ-А;вкл. тест режим
03.01.2019 16:28:11;ОРЛ-А;вкл. стоп
03.01.2019 16:28:11;ОРЛ-А;вкл. контактор генератора
03.01.2019 16:28:11;ОРЛ-А;вкл. генератор
03.01.2019 16:28:16;ОРЛ-А;выкл. контактор генератора
03.01.2019 16:28:16;ОРЛ-А;выкл. генератор
03.01.2019 16:28:16;ОРЛ-А;выкл. стоп
03.01.2019 16:28:16;ОРЛ-А;выкл. тест режим
03.01.2019 16:28:16;ОРЛ-А;выкл. автоматический режим
03.01.2019 16:55:09;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 16:55:15;ОРЛ-А;Команда "Сброс"
03.01.2019 16:55:19;ОРЛ-А;выкл. контактор сети
03.01.2019 16:55:19;ОРЛ-А;выкл. сеть
03.01.2019 16:55:22;ОРЛ-А;Пользовательский 1
03.01.2019 16:55:26;ОРЛ-А;Команда "Сброс"
03.01.2019 16:55:27;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 16:55:28;ОРЛ-А;вкл. контактор сети
03.01.2019 16:55:28;ОРЛ-А;вкл. контактор генератора
03.01.2019 16:55:28;ОРЛ-А;вкл. генератор
03.01.2019 16:55:28;ОРЛ-А;вкл. стоп
03.01.2019 16:55:28;ОРЛ-А;вкл. тест режим
03.01.2019 16:55:28;ОРЛ-А;вкл. автоматический режим
03.01.2019 16:55:28;ОРЛ-А;вкл. сеть
03.01.2019 16:55:34;ОРЛ-А;выкл. контактор сети
03.01.2019 16:55:34;ОРЛ-А;выкл. автоматический режим
03.01.2019 16:55:34;ОРЛ-А;выкл. стоп
03.01.2019 16:55:34;ОРЛ-А;выкл. тест режим
03.01.2019 16:55:34;ОРЛ-А;выкл. контактор генератора
03.01.2019 16:55:34;ОРЛ-А;выкл. сеть
03.01.2019 16:55:34;ОРЛ-А;выкл. генератор
03.01.2019 16:55:44;ОРЛ-А;вкл. контактор сети
03.01.2019 16:55:44;ОРЛ-А;вкл. сеть
03.01.2019 17:39:39;ОРЛ-А;Команда "Сброс"
03.01.2019 17:44:15;ОРЛ-А;вкл. автоматический режим
03.01.2019 17:44:15;ОРЛ-А;выкл. ручной режим
03.01.2019 17:45:39;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 17:46:34;ОРЛ-А;вкл. генератор
03.01.2019 17:46:34;ОРЛ-А;выкл. контактор сети
03.01.2019 17:46:34;ОРЛ-А;вкл. контактор генератора
03.01.2019 17:46:38;ОРЛ-А;Пользовательский 2
03.01.2019 17:46:42;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 17:46:57;ОРЛ-А;вкл. контактор сети
03.01.2019 17:46:57;ОРЛ-А;выкл. контактор генератора
03.01.2019 17:48:59;ОРЛ-А;выкл. сеть
03.01.2019 17:48:59;ОРЛ-А;выкл. контактор сети
03.01.2019 17:48:59;ОРЛ-А;выкл. генератор
03.01.2019 17:49:28;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 17:49:38;ОРЛ-А;Команда "Сброс"
03.01.2019 17:52:15;ОРЛ-А;Пользовательский 2
03.01.2019 17:52:16;ОРЛ-А;вкл. генератор
03.01.2019 17:52:16;ОРЛ-А;вкл. сеть
03.01.2019 17:52:16;ОРЛ-А;вкл. контактор генератора
03.01.2019 17:52:20;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 17:52:40;ОРЛ-А;выкл. контактор генератора
03.01.2019 17:52:40;ОРЛ-А;вкл. контактор сети
03.01.2019 17:52:41;ОРЛ-А;Команда "Сброс"
03.01.2019 17:52:45;ОРЛ-А;вкл. контактор генератора
03.01.2019 17:52:45;ОРЛ-А;вкл. стоп
03.01.2019 17:52:45;ОРЛ-А;вкл. ручной режим
03.01.2019 17:52:45;ОРЛ-А;вкл. тест режим
03.01.2019 17:52:50;ОРЛ-А;выкл. контактор генератора
03.01.2019 17:52:50;ОРЛ-А;выкл. стоп
03.01.2019 17:52:50;ОРЛ-А;выкл. ручной режим
03.01.2019 17:52:50;ОРЛ-А;выкл. тест режим
03.01.2019 17:54:05;ОРЛ-А;выкл. автоматический режим
03.01.2019 17:54:05;ОРЛ-А;вкл. стоп
03.01.2019 17:54:10;ОРЛ-А;вкл. автоматический режим
03.01.2019 17:54:10;ОРЛ-А;выкл. стоп
03.01.2019 17:54:46;ОРЛ-А;выкл. генератор
03.01.2019 17:55:22;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 17:55:28;ОРЛ-А;Команда "Сброс"
03.01.2019 17:58:30;ОРЛ-А;Пользовательский 2
03.01.2019 17:58:30;ОРЛ-А;Пользовательский 1
03.01.2019 17:58:32;ОРЛ-А;вкл. контактор генератора
03.01.2019 17:58:32;ОРЛ-А;выкл. контактор сети
03.01.2019 17:58:32;ОРЛ-А;выкл. сеть
03.01.2019 17:58:32;ОРЛ-А;вкл. генератор
03.01.2019 17:58:35;ОРЛ-А;Команда "Сброс"
03.01.2019 17:58:35;ОРЛ-А;Связь с контроллером восстановлена
03.01.2019 18:00:07;ОРЛ-А;вкл. сеть
03.01.2019 18:00:28;ОРЛ-А;Связь с контроллером отсутсвует
03.01.2019 18:00:34;ОРЛ-А;Команда "Сброс"
03.01.2019 18:00:37;ОРЛ-А;вкл. контактор сети
03.01.2019 18:00:37;ОРЛ-А;вкл. стоп
